Geo ID,Geographic Area Name, Total population,Median age,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,Percent Under 5 years,Percent 5 to 9 years,Percent 10 to 14 years,Percent 15 to 19 years,Percent 20 to 24 years,Percent 25 to 29 years,Percent 30 to 34 years,Percent 35 to 39 years,Percent 40 to 44 years,Percent 45 to 49 years,Percent 50 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 69 years,Percent 70 to 74 years,Percent 75 to 79 years,Percent 80 to 84 years,Percent 85 years and over
8600000US92308,92308,42207,39.4,3022,3301,3364,2253,2353,2146,2067,2651,2070,2827,2846,3030,2363,1969,1546,761,818,6.7,7.2,7.8,8,5.3,5.6,5.1,4.9,6.3,4.9,6.7,6.7,7.2,5.6,4.7,3.7,1.8,1.9
8600000US92309,92309,572,29.5,23,24,63,41,63,24,51,34,47,17,27,57,14,6,0,0,0,14.2,4,4.2,11,7.2,11,4.2,8.9,5.9,8.2,3,4.7,10,2.4,1,0,0,0
8600000US92310,92310,9872,22.1,1119,864,473,1983,1246,985,1005,268,103,95,25,0,26,0,62,0,0,16.4,11.3,8.8,4.8,20.1,12.6,10,10.2,2.7,1,1,0.3,0,0.3,0,0.6,0,0
8600000US92311,92311,33454,31.2,2833,2996,2619,2117,2554,2152,2036,1323,1592,1993,2256,2033,1129,1147,671,598,346,9.1,8.5,9,7.8,6.3,7.6,6.4,6.1,4,4.8,6,6.7,6.1,3.4,3.4,2,1.8,1
8600000US92313,92313,12547,37.4,720,696,854,581,1043,1200,848,782,786,934,855,641,726,517,232,259,173,5.6,5.7,5.5,6.8,4.6,8.3,9.6,6.8,6.2,6.3,7.4,6.8,5.1,5.8,4.1,1.8,2.1,1.4
8600000US92314,92314,11385,41.6,841,728,740,729,617,527,477,716,640,738,820,887,651,527,426,235,369,6.3,7.4,6.4,6.5,6.4,5.4,4.6,4.2,6.3,5.6,6.5,7.2,7.8,5.7,4.6,3.7,2.1,3.2
8600000US92315,92315,5247,43.7,283,330,270,191,463,266,257,401,274,338,319,490,319,292,183,166,143,5,5.4,6.3,5.1,3.6,8.8,5.1,4.9,7.6,5.2,6.4,6.1,9.3,6.1,5.6,3.5,3.2,2.7
8600000US92316,92316,28704,32.3,2005,2176,2828,2412,2027,2416,2120,1946,1795,1686,1367,1371,798,772,484,443,362,5.9,7,7.6,9.9,8.4,7.1,8.4,7.4,6.8,6.3,5.9,4.8,4.8,2.8,2.7,1.7,1.5,1.3
8600000US92320,92320,8753,47.9,603,519,485,425,619,237,382,526,582,552,560,600,693,675,427,317,282,3.1,6.9,5.9,5.5,4.9,7.1,2.7,4.4,6,6.6,6.3,6.4,6.9,7.9,7.7,4.9,3.6,3.2
8600000US92321,92321,1042,43,30,88,71,38,91,0,130,44,116,108,34,103,42,61,9,20,26,3,2.9,8.4,6.8,3.6,8.7,0,12.5,4.2,11.1,10.4,3.3,9.9,4,5.9,0.9,1.9,2.5
8600000US92322,92322,672,55.7,37,35,0,0,34,0,31,32,54,62,15,114,0,96,71,36,15,6,5.5,5.2,0,0,5.1,0,4.6,4.8,8,9.2,2.2,17,0,14.3,10.6,5.4,2.2
8600000US92324,92324,59972,31.6,4528,4533,4228,4911,5435,5153,4408,3096,3707,3281,3253,2439,2349,1482,1184,586,754,7.7,7.6,7.6,7,8.2,9.1,8.6,7.4,5.2,6.2,5.5,5.4,4.1,3.9,2.5,2,1,1.3
8600000US92325,92325,7948,42.3,436,492,441,617,713,469,297,500,495,436,826,710,545,324,147,122,50,4.1,5.5,6.2,5.5,7.8,9,5.9,3.7,6.3,6.2,5.5,10.4,8.9,6.9,4.1,1.8,1.5,0.6
8600000US92327,92327,737,51.5,44,0,12,26,65,73,35,0,15,22,60,53,193,39,0,0,9,12.3,6,0,1.6,3.5,8.8,9.9,4.7,0,2,3,8.1,7.2,26.2,5.3,0,0,1.2
8600000US92328,92328,438,41.4,0,2,10,52,22,59,45,79,42,34,56,10,4,2,3,0,5,3,0,0.5,2.3,11.9,5,13.5,10.3,18,9.6,7.8,12.8,2.3,0.9,0.5,0.7,0,1.1
8600000US92332,92332,97,61,0,0,0,0,0,0,41,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,42.3,0,0,0,6.2,51.5,0,0,0,0,0
8600000US92333,92333,392,67.4,0,0,0,22,0,0,38,0,21,0,18,39,85,79,0,17,50,5.9,0,0,0,5.6,0,0,9.7,0,5.4,0,4.6,9.9,21.7,20.2,0,4.3,12.8
8600000US92335,92335,99306,29.3,8693,8740,8055,8859,8805,7520,6961,6031,6513,6275,4338,3709,2813,1557,1296,919,783,7.5,8.8,8.8,8.1,8.9,8.9,7.6,7,6.1,6.6,6.3,4.4,3.7,2.8,1.6,1.3,0.9,0.8
8600000US92336,92336,98346,32.9,7486,8679,9299,7381,6311,7006,7893,7173,8039,5995,5123,3791,3492,1834,1467,873,437,6.2,7.6,8.8,9.5,7.5,6.4,7.1,8,7.3,8.2,6.1,5.2,3.9,3.6,1.9,1.5,0.9,0.4
8600000US92337,92337,39240,30.2,2845,3421,3340,3588,3633,2905,2429,2951,2949,2565,2322,1385,906,570,507,255,108,6.5,7.3,8.7,8.5,9.1,9.3,7.4,6.2,7.5,7.5,6.5,5.9,3.5,2.3,1.5,1.3,0.6,0.3
8600000US92338,92338,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8600000US92339,92339,1077,40.9,73,45,115,86,35,62,51,69,96,49,116,98,57,31,5,13,13,5.8,6.8,4.2,10.7,8,3.2,5.8,4.7,6.4,8.9,4.5,10.8,9.1,5.3,2.9,0.5,1.2,1.2
8600000US92341,92341,222,57.8,12,0,0,0,12,21,0,10,23,11,29,31,11,28,0,21,0,5.9,5.4,0,0,0,5.4,9.5,0,4.5,10.4,5,13.1,14,5,12.6,0,9.5,0
8600000US92342,92342,6737,46,713,274,370,215,243,399,447,278,546,394,336,522,534,285,371,194,261,5.3,10.6,4.1,5.5,3.2,3.6,5.9,6.6,4.1,8.1,5.8,5,7.7,7.9,4.2,5.5,2.9,3.9
8600000US92344,92344,23349,34.2,1924,1886,2042,1655,1160,1878,1543,1592,1255,1475,1562,1543,998,824,310,217,166,5.6,8.2,8.1,8.7,7.1,5,8,6.6,6.8,5.4,6.3,6.7,6.6,4.3,3.5,1.3,0.9,0.7
8600000US92345,92345,82110,32,6666,7202,6404,6338,6071,4650,4861,4730,4792,5128,5227,4273,3235,2404,1813,1018,727,8,8.1,8.8,7.8,7.7,7.4,5.7,5.9,5.8,5.8,6.2,6.4,5.2,3.9,2.9,2.2,1.2,0.9
8600000US92346,92346,63857,34,4726,4483,4458,5192,4458,4549,3784,4468,4406,3462,4518,3385,2494,1936,1201,748,606,7.8,7.4,7,7,8.1,7,7.1,5.9,7,6.9,5.4,7.1,5.3,3.9,3,1.9,1.2,0.9
8600000US92347,92347,702,51.1,0,0,71,34,33,0,73,33,21,108,78,19,64,21,76,0,6,9.3,0,0,10.1,4.8,4.7,0,10.4,4.7,3,15.4,11.1,2.7,9.1,3,10.8,0,0.9
8600000US92352,92352,5578,46.9,389,327,331,262,279,325,379,206,379,318,343,487,522,516,263,48,21,3.3,7,5.9,5.9,4.7,5,5.8,6.8,3.7,6.8,5.7,6.1,8.7,9.4,9.3,4.7,0.9,0.4
8600000US92354,92354,22050,38.2,956,1206,1248,1442,2395,1690,1475,1251,1071,1440,1380,1037,1642,613,792,661,758,4.5,4.3,5.5,5.7,6.5,10.9,7.7,6.7,5.7,4.9,6.5,6.3,4.7,7.4,2.8,3.6,3,3.4
