Geo ID,Geographic Area Name,Aggregate travel time to work (in minutes):,Less than 10 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 44 minutes,45 to 59 minutes,60 or more minutes
8600000US95652,95652,null,null,null,null,null,null,null,null,null,null
8600000US95653,95653,null,null,null,null,null,null,null,null,null,null
8600000US95655,95655,53295,855,2360,6250,5340,3950,8520,4335,8960,12725
8600000US95658,95658,85985,665,2750,4895,12645,3875,10140,6705,14015,30300
8600000US95659,95659,14190,220,120,195,365,1175,1710,1610,2525,6270
8600000US95660,95660,390710,4495,12060,28570,50285,22730,80220,35290,63800,93255
8600000US95661,95661,353230,9240,21175,27260,31810,22735,70140,32315,44620,93930
8600000US95662,95662,406015,4750,15125,30435,49135,33470,72300,34560,56160,110085
8600000US95663,95663,29825,100,875,3340,1980,1950,4220,4790,3085,9490
8600000US95664,95664,null,null,null,null,null,null,null,null,null,null
8600000US95665,95665,37755,700,1035,3400,8510,2250,6690,4280,2565,8330
8600000US95666,95666,69180,775,170,1020,4135,2600,10140,5140,8570,36630
8600000US95667,95667,403155,9395,19540,30745,28225,25730,48300,37520,66035,137670
8600000US95668,95668,6475,95,70,145,260,355,1650,570,1125,2210
8600000US95669,95669,34585,335,810,1095,2060,1425,1920,3725,6665,16550
8600000US95670,95670,660980,14030,35685,61400,73235,49730,127530,55650,78130,165590
8600000US95672,95672,62930,465,1125,5340,8360,1225,11250,9040,11490,14635
8600000US95673,95673,205430,1645,6505,10575,15520,12220,50580,17175,22320,68890
8600000US95674,95674,8730,155,155,200,360,425,1920,1905,2230,1380
8600000US95675,95675,null,null,null,null,null,null,null,null,null,null
8600000US95677,95677,288460,7325,22535,29515,22330,17160,52370,27150,51140,58930
8600000US95678,95678,466910,17465,34335,48000,31350,27880,72330,57890,78790,98870
8600000US95679,95679,null,null,null,null,null,null,null,null,null,null
8600000US95680,95680,-,-,-,-,-,-,-,-,-,-
8600000US95681,95681,null,null,null,null,null,null,null,null,null,null
8600000US95682,95682,390080,6480,17295,27955,37260,16765,29970,47175,49935,157245
8600000US95683,95683,84350,700,530,1050,3320,6500,21120,9730,19265,22135
8600000US95684,95684,null,null,null,null,null,null,null,null,null,null
8600000US95685,95685,46880,1100,2435,3525,1920,550,4710,1980,9840,20820
8600000US95686,95686,null,null,null,null,null,null,null,null,null,null
8600000US95687,95687,827240,19215,54480,69885,58780,27495,80585,62740,105700,348360
8600000US95688,95688,485855,13175,28190,38765,35635,18645,47070,43900,66585,193890
8600000US95689,95689,null,null,null,null,null,null,null,null,null,null
8600000US95690,95690,null,null,null,null,null,null,null,null,null,null
8600000US95691,95691,430155,9585,25990,40255,61470,30340,81080,56020,36360,89060
8600000US95692,95692,66810,960,925,2985,9740,4955,7740,7390,19075,13045
8600000US95693,95693,98075,685,755,1650,6080,2725,21120,14875,26670,23515
8600000US95694,95694,142835,4155,4735,5295,8925,7100,12870,16480,16415,66855
8600000US95695,95695,421290,19705,39130,32145,34070,18260,55510,40195,63890,118385
8600000US95697,95697,null,null,null,null,null,null,null,null,null,null
8600000US95698,95698,null,null,null,null,null,null,null,null,null,null
8600000US95699,95699,null,null,null,null,null,null,null,null,null,null
8600000US95701,95701,null,null,null,null,null,null,null,null,null,null
8600000US95703,95703,null,null,null,null,null,null,null,null,null,null
8600000US95709,95709,62080,1240,3195,4570,6985,2075,6930,4815,7560,24715
8600000US95713,95713,121955,1640,2630,9935,16210,6775,19020,9740,23295,32715
8600000US95714,95714,null,null,null,null,null,null,null,null,null,null
8600000US95715,95715,null,null,null,null,null,null,null,null,null,null
8600000US95717,95717,null,null,null,null,null,null,null,null,null,null
8600000US95720,95720,null,null,null,null,null,null,null,null,null,null
8600000US95721,95721,-,-,-,-,-,-,-,-,-,-
8600000US95722,95722,67065,475,1765,5290,5080,1800,7620,6185,9205,29640
8600000US95724,95724,-,-,-,-,-,-,-,-,-,-
8600000US95726,95726,154815,1250,2375,4600,11510,4520,13740,9200,11145,96470
8600000US95728,95728,null,null,null,null,null,null,null,null,null,null
8600000US95735,95735,null,null,null,null,null,null,null,null,null,null
8600000US95736,95736,null,null,null,null,null,null,null,null,null,null
8600000US95742,95742,173035,2860,3955,10220,15205,9515,37650,23485,27965,42175
8600000US95746,95746,267755,3510,9890,21140,33450,18510,29610,33095,38090,80450
8600000US95747,95747,783455,12095,36245,59885,70600,44755,102995,107115,133875,215895
8600000US95757,95757,728360,6140,17700,31140,45945,30825,103575,103625,151480,237925
8600000US95758,95758,898005,12880,26450,55165,70515,49730,139370,101180,171410,271305
8600000US95762,95762,542955,7240,23105,35800,40685,33100,60510,59470,88760,194290
8600000US95765,95765,474080,10745,27260,39070,36850,18210,55380,55700,91390,139470
8600000US95776,95776,246475,9645,27055,23410,21145,15510,36050,21480,33715,58465
8600000US95811,95811,92330,2860,8095,8570,14550,3700,11400,10010,10100,23045
8600000US95814,95814,123670,5025,10840,13965,17435,6400,22960,6695,13180,27170
8600000US95815,95815,256370,4750,13765,23970,37185,20550,49655,12170,13415,80910
8600000US95816,95816,251945,7085,26810,33025,30005,13780,40980,10610,18080,71570
8600000US95817,95817,153945,3585,13445,21125,22220,9425,29310,9150,11935,33750
8600000US95818,95818,217980,7030,22850,35350,31190,14640,33380,8725,12135,52685
8600000US95819,95819,191505,5640,20230,28355,30730,14010,30990,13260,9300,38990
8600000US95820,95820,384185,5555,20715,42450,61800,27860,60510,23580,31020,110700
8600000US95821,95821,355440,6710,18805,33530,45890,32450,74660,27120,31730,84550
8600000US95822,95822,482625,6450,23960,48275,63365,33785,95720,38265,49900,122895
8600000US95823,95823,860150,8255,32625,70125,106575,40090,172720,74385,117495,237875
8600000US95824,95824,292240,3215,14485,30755,44995,15340,53615,28110,23280,78445
8600000US95825,95825,420160,10675,19630,48985,54190,32710,88020,24315,39000,102635
8600000US95826,95826,506095,6580,27410,52895,76935,31940,87510,39880,61015,121925
8600000US95827,95827,223980,4745,11260,20460,33470,13690,56210,18445,31520,34180
8600000US95828,95828,593780,9495,24535,52190,62885,38050,119280,70440,86115,130795
8600000US95829,95829,389435,2905,10205,19535,34520,28715,75320,41740,76215,100275
8600000US95830,95830,null,null,null,null,null,null,null,null,null,null
8600000US95831,95831,528120,5795,16795,50235,83990,46750,110820,48130,47460,118145
8600000US95832,95832,122470,1040,2790,9600,13440,11675,28110,9325,23610,22880
8600000US95833,95833,475335,6595,28865,48755,62630,27300,103710,39025,51055,107410
8600000US95834,95834,346085,3870,20320,34940,46535,18650,77580,33935,31590,78670
8600000US95835,95835,554660,6010,17620,37885,69410,33985,118700,63975,75070,132010
8600000US95837,95837,null,null,null,null,null,null,null,null,null,null
8600000US95838,95838,401060,5880,17425,35210,60250,26290,79140,35005,39995,101865
8600000US95841,95841,249335,3445,9865,25035,45545,24865,47940,12980,24485,55180
8600000US95842,95842,371755,3485,16550,31885,51860,27985,74190,42470,44195,79135
8600000US95843,95843,631275,3545,15950,34520,77655,62650,133140,87705,101715,114400
8600000US95864,95864,237295,4255,15295,28300,42845,22970,35070,27720,16970,43865
8600000US95901,95901,347495,6685,18930,41130,29420,14550,39000,37425,58440,101920
8600000US95903,95903,null,null,null,null,null,null,null,null,null,null
8600000US95910,95910,null,null,null,null,null,null,null,null,null,null
8600000US95912,95912,66410,1705,2160,5505,3360,3025,14040,4705,5265,26650
8600000US95914,95914,null,null,null,null,null,null,null,null,null,null
8600000US95915,95915,-,-,-,-,-,-,-,-,-,-
8600000US95916,95916,null,null,null,null,null,null,null,null,null,null
8600000US95917,95917,31920,1090,1770,2595,3400,2270,5700,1810,4005,9280
8600000US95918,95918,null,null,null,null,null,null,null,null,null,null
8600000US95919,95919,null,null,null,null,null,null,null,null,null,null
8600000US95920,95920,null,null,null,null,null,null,null,null,null,null
8600000US95922,95922,null,null,null,null,null,null,null,null,null,null
8600000US95923,95923,null,null,null,null,null,null,null,null,null,null
8600000US95925,95925,null,null,null,null,null,null,null,null,null,null
8600000US95926,95926,290320,27210,58970,43535,20220,13800,25420,13515,22340,65310
8600000US95928,95928,304960,21580,46365,51990,29060,16270,41040,12570,23050,63040
8600000US95930,95930,null,null,null,null,null,null,null,null,null,null
8600000US95932,95932,81390,3035,5085,7575,6190,3100,11565,3670,9450,31715
8600000US95934,95934,null,null,null,null,null,null,null,null,null,null
8600000US95935,95935,null,null,null,null,null,null,null,null,null,null
8600000US95936,95936,null,null,null,null,null,null,null,null,null,null
8600000US95937,95937,null,null,null,null,null,null,null,null,null,null
8600000US95938,95938,null,null,null,null,null,null,null,null,null,null
8600000US95939,95939,null,null,null,null,null,null,null,null,null,null
8600000US95941,95941,null,null,null,null,null,null,null,null,null,null
8600000US95942,95942,null,null,null,null,null,null,null,null,null,null
8600000US95943,95943,null,null,null,null,null,null,null,null,null,null
8600000US95944,95944,null,null,null,null,null,null,null,null,null,null
8600000US95945,95945,183630,15010,22700,21150,15650,2700,17940,7545,11025,69910
8600000US95946,95946,89275,955,3075,5000,10750,7735,9090,11370,9295,32010
8600000US95947,95947,null,null,null,null,null,null,null,null,null,null
8600000US95948,95948,115805,3525,2695,5715,3575,9600,26700,19085,15000,29915
8600000US95949,95949,232955,3025,7890,24550,26465,9275,29280,11735,34690,86045
8600000US95950,95950,null,null,null,null,null,null,null,null,null,null
8600000US95951,95951,null,null,null,null,null,null,null,null,null,null
8600000US95953,95953,112035,2975,4005,12655,12560,6405,11430,7180,19330,35495
8600000US95954,95954,129730,2720,5860,6290,9035,4225,17580,18500,24165,41350
8600000US95955,95955,null,null,null,null,null,null,null,null,null,null
8600000US95956,95956,null,null,null,null,null,null,null,null,null,null
8600000US95957,95957,null,null,null,null,null,null,null,null,null,null
8600000US95959,95959,148375,8420,13395,15155,10560,3750,11725,8250,9870,67250
8600000US95960,95960,null,null,null,null,null,null,null,null,null,null
8600000US95961,95961,352220,3880,10360,24025,27825,13410,34575,47540,81705,108900
8600000US95962,95962,null,null,null,null,null,null,null,null,null,null
8600000US95963,95963,146175,6125,6255,7500,18130,8120,30050,14670,17775,37545
8600000US95965,95965,130145,7185,11075,10350,11310,8775,22380,5475,12345,41250
8600000US95966,95966,226315,10060,18745,21460,15385,12625,39470,15320,21360,71890
8600000US95968,95968,null,null,null,null,null,null,null,null,null,null
8600000US95969,95969,188100,9995,6920,12550,18490,24325,52655,8835,12335,41995
8600000US95970,95970,null,null,null,null,null,null,null,null,null,null
8600000US95971,95971,null,null,null,null,null,null,null,null,null,null
8600000US95973,95973,318505,19890,46350,55090,24060,15545,49890,9655,29605,68420
8600000US95974,95974,null,null,null,null,null,null,null,null,null,null
8600000US95975,95975,null,null,null,null,null,null,null,null,null,null
8600000US95977,95977,null,null,null,null,null,null,null,null,null,null
8600000US95978,95978,null,null,null,null,null,null,null,null,null,null
8600000US95979,95979,null,null,null,null,null,null,null,null,null,null
8600000US95981,95981,null,null,null,null,null,null,null,null,null,null
8600000US95982,95982,null,null,null,null,null,null,null,null,null,null
8600000US95983,95983,null,null,null,null,null,null,null,null,null,null
8600000US95984,95984,null,null,null,null,null,null,null,null,null,null
8600000US95986,95986,null,null,null,null,null,null,null,null,null,null
8600000US95987,95987,69215,2585,4780,5855,5595,4450,2460,5800,8230,29460
8600000US95988,95988,46040,4840,6260,3880,3555,5500,5160,5470,8540,2835
8600000US95991,95991,423000,10375,33935,38705,17300,8425,37735,35085,79055,162380
8600000US95993,95993,390110,14725,30870,33000,26945,8075,26700,41855,79075,128865
8600000US96001,96001,243190,14585,37760,61230,37770,9650,14310,11480,6945,49460
8600000US96002,96002,228710,16135,39395,52180,27640,4550,14190,6485,6255,61880
8600000US96003,96003,299585,18385,48175,67985,36850,15660,22560,12870,13420,63680
8600000US96006,96006,null,null,null,null,null,null,null,null,null,null
8600000US96007,96007,225475,5415,8825,27715,41290,14205,27475,2495,3175,94880
8600000US96008,96008,null,null,null,null,null,null,null,null,null,null
8600000US96009,96009,null,null,null,null,null,null,null,null,null,null
8600000US96010,96010,null,null,null,null,null,null,null,null,null,null
8600000US96011,96011,null,null,null,null,null,null,null,null,null,null
8600000US96013,96013,null,null,null,null,null,null,null,null,null,null
8600000US96014,96014,null,null,null,null,null,null,null,null,null,null
8600000US96015,96015,null,null,null,null,null,null,null,null,null,null
8600000US96016,96016,null,null,null,null,null,null,null,null,null,null
8600000US96017,96017,null,null,null,null,null,null,null,null,null,null
8600000US96019,96019,null,null,null,null,null,null,null,null,null,null
8600000US96020,96020,null,null,null,null,null,null,null,null,null,null
8600000US96021,96021,135180,8005,8260,12170,8885,12960,33130,11930,15900,23930
8600000US96022,96022,178875,1980,2695,16975,21535,13495,46620,14385,10350,50845
8600000US96023,96023,null,null,null,null,null,null,null,null,null,null
8600000US96024,96024,null,null,null,null,null,null,null,null,null,null
8600000US96025,96025,13655,770,1540,3085,2100,475,900,755,1630,2400
8600000US96027,96027,21700,590,840,1740,840,650,4680,2710,7460,2190
8600000US96028,96028,null,null,null,null,null,null,null,null,null,null
8600000US96029,96029,null,null,null,null,null,null,null,null,null,null
8600000US96031,96031,null,null,null,null,null,null,null,null,null,null
8600000US96032,96032,null,null,null,null,null,null,null,null,null,null
8600000US96033,96033,null,null,null,null,null,null,null,null,null,null
8600000US96034,96034,null,null,null,null,null,null,null,null,null,null
8600000US96035,96035,26540,495,1710,4695,9600,1225,1920,1195,1890,3810
8600000US96037,96037,null,null,null,null,null,null,null,null,null,null
8600000US96038,96038,null,null,null,null,null,null,null,null,null,null
8600000US96039,96039,null,null,null,null,null,null,null,null,null,null
8600000US96040,96040,null,null,null,null,null,null,null,null,null,null
8600000US96041,96041,null,null,null,null,null,null,null,null,null,null
8600000US96044,96044,null,null,null,null,null,null,null,null,null,null
8600000US96046,96046,-,-,-,-,-,-,-,-,-,-
8600000US96047,96047,null,null,null,null,null,null,null,null,null,null
8600000US96048,96048,null,null,null,null,null,null,null,null,null,null
8600000US96049,96049,null,null,null,null,null,null,null,null,null,null
8600000US96050,96050,null,null,null,null,null,null,null,null,null,null
8600000US96051,96051,null,null,null,null,null,null,null,null,null,null
8600000US96052,96052,null,null,null,null,null,null,null,null,null,null
8600000US96054,96054,null,null,null,null,null,null,null,null,null,null
8600000US96055,96055,35940,805,825,3000,4940,2250,4650,5785,3770,9915
8600000US96056,96056,null,null,null,null,null,null,null,null,null,null
8600000US96057,96057,null,null,null,null,null,null,null,null,null,null
8600000US96058,96058,null,null,null,null,null,null,null,null,null,null
8600000US96059,96059,null,null,null,null,null,null,null,null,null,null
8600000US96061,96061,null,null,null,null,null,null,null,null,null,null
8600000US96062,96062,null,null,null,null,null,null,null,null,null,null
8600000US96063,96063,null,null,null,null,null,null,null,null,null,null
8600000US96064,96064,34260,1110,2820,4490,4560,2175,6330,3740,735,8305
8600000US96065,96065,null,null,null,null,null,null,null,null,null,null
8600000US96067,96067,null,null,null,null,null,null,null,null,null,null
8600000US96068,96068,null,null,null,null,null,null,null,null,null,null
8600000US96069,96069,null,null,null,null,null,null,null,null,null,null
8600000US96071,96071,null,null,null,null,null,null,null,null,null,null
8600000US96073,96073,30295,765,1930,6820,6560,2065,2850,950,925,7435
8600000US96074,96074,null,null,null,null,null,null,null,null,null,null
8600000US96075,96075,null,null,null,null,null,null,null,null,null,null
8600000US96076,96076,null,null,null,null,null,null,null,null,null,null
8600000US96080,96080,215915,15815,24715,19590,15910,8925,21510,19150,23140,67165
8600000US96084,96084,null,null,null,null,null,null,null,null,null,null
8600000US96085,96085,null,null,null,null,null,null,null,null,null,null
8600000US96086,96086,null,null,null,null,null,null,null,null,null,null
8600000US96087,96087,null,null,null,null,null,null,null,null,null,null
8600000US96088,96088,52000,465,440,1500,1550,2525,9230,9385,11270,15630
8600000US96090,96090,null,null,null,null,null,null,null,null,null,null
8600000US96091,96091,null,null,null,null,null,null,null,null,null,null
8600000US96092,96092,null,null,null,null,null,null,null,null,null,null
8600000US96093,96093,null,null,null,null,null,null,null,null,null,null
8600000US96094,96094,59525,2115,2845,4895,4580,4060,11340,6010,2425,21255
8600000US96096,96096,null,null,null,null,null,null,null,null,null,null
8600000US96097,96097,43995,8415,8040,5330,2340,2355,6870,2385,4735,3520
8600000US96101,96101,null,null,null,null,null,null,null,null,null,null
8600000US96103,96103,null,null,null,null,null,null,null,null,null,null
8600000US96104,96104,null,null,null,null,null,null,null,null,null,null
8600000US96105,96105,null,null,null,null,null,null,null,null,null,null
8600000US96106,96106,null,null,null,null,null,null,null,null,null,null
8600000US96107,96107,null,null,null,null,null,null,null,null,null,null
8600000US96108,96108,null,null,null,null,null,null,null,null,null,null
8600000US96109,96109,null,null,null,null,null,null,null,null,null,null
8600000US96110,96110,null,null,null,null,null,null,null,null,null,null
8600000US96111,96111,null,null,null,null,null,null,null,null,null,null
8600000US96112,96112,null,null,null,null,null,null,null,null,null,null
8600000US96113,96113,null,null,null,null,null,null,null,null,null,null
8600000US96114,96114,28110,420,1040,6480,9540,2325,1320,780,-,6200
8600000US96115,96115,null,null,null,null,null,null,null,null,null,null
8600000US96116,96116,-,-,-,-,-,-,-,-,-,-
8600000US96117,96117,null,null,null,null,null,null,null,null,null,null
8600000US96118,96118,null,null,null,null,null,null,null,null,null,null
8600000US96119,96119,null,null,null,null,null,null,null,null,null,null
8600000US96120,96120,null,null,null,null,null,null,null,null,null,null
8600000US96121,96121,null,null,null,null,null,null,null,null,null,null
8600000US96122,96122,26195,1910,1140,2265,2880,375,510,1335,4530,11250
8600000US96123,96123,null,null,null,null,null,null,null,null,null,null
8600000US96124,96124,null,null,null,null,null,null,null,null,null,null
8600000US96125,96125,null,null,null,null,null,null,null,null,null,null
8600000US96126,96126,null,null,null,null,null,null,null,null,null,null
8600000US96128,96128,null,null,null,null,null,null,null,null,null,null
8600000US96129,96129,null,null,null,null,null,null,null,null,null,null
8600000US96130,96130,81170,5535,11595,13060,8160,1265,9480,5690,9460,16930
8600000US96132,96132,null,null,null,null,null,null,null,null,null,null
8600000US96133,96133,null,null,null,null,null,null,null,null,null,null
8600000US96134,96134,null,null,null,null,null,null,null,null,null,null
8600000US96135,96135,null,null,null,null,null,null,null,null,null,null
8600000US96136,96136,-,-,-,-,-,-,-,-,-,-
8600000US96137,96137,null,null,null,null,null,null,null,null,null,null
8600000US96140,96140,null,null,null,null,null,null,null,null,null,null
8600000US96141,96141,null,null,null,null,null,null,null,null,null,null
8600000US96142,96142,null,null,null,null,null,null,null,null,null,null
8600000US96143,96143,41710,835,2300,6625,9580,3400,7800,4105,4410,2655
8600000US96145,96145,null,null,null,null,null,null,null,null,null,null
8600000US96146,96146,null,null,null,null,null,null,null,null,null,null
8600000US96148,96148,null,null,null,null,null,null,null,null,null,null
8600000US96150,96150,248670,18810,38400,44970,26940,5035,19110,13690,18880,62835
8600000US96155,96155,-,-,-,-,-,-,-,-,-,-
8600000US96161,96161,209020,7755,16485,22760,18900,8830,29460,25730,32215,46885
8600000US97635,97635,null,null,null,null,null,null,null,null,null,null
